Bohol,Antequera,Poblacion,1404
Bohol,Antequera,Quinapon-An,283
Bohol,Antequera,Santo Rosario,528
Bohol,Antequera,Tabuan,579
Bohol,Antequera,Tagubaas,456
Bohol,Antequera,Tupas,850
Bohol,Antequera,Ubojan,450
Bohol,Antequera,Viga,586
Bohol,Antequera,Villa Aurora (Canoc-Oc),863
Bohol,Baclayon,Cambanac,407
Bohol,Baclayon,Dasitam,752
Bohol,Baclayon,Buenaventura,395
Bohol,Baclayon,Guiwanon,1474
Bohol,Baclayon,Landican,869
Bohol,Baclayon,Laya,1068
Bohol,Baclayon,Libertad,1315
Bohol,Baclayon,Montana,1719
Bohol,Baclayon,Pamilacan,1418
Bohol,Baclayon,Payahan,920
Bohol,Baclayon,Poblacion,2009
Bohol,Baclayon,San Isidro,919
Bohol,Baclayon,San Roque,1478
Bohol,Baclayon,San Vicente,1249
Bohol,Baclayon,Santa Cruz,1913
Bohol,Baclayon,Taguihon,1877
Bohol,Baclayon,Tanday,809
Bohol,Balilihan,Baucan Norte,666
Bohol,Balilihan,Baucan Sur,799
Bohol,Balilihan,Boctol,1322
Bohol,Balilihan,Boyog Norte,227
Bohol,Balilihan,Boyog Proper,281
Bohol,Balilihan,Boyog Sur,348
Bohol,Balilihan,Cabad,677
Bohol,Balilihan,Candasig,609
Bohol,Balilihan,Cantalid,400
Bohol,Balilihan,Cantomimbo,539
Bohol,Balilihan,Cogon,774
Bohol,Balilihan,Datag Norte,604
Bohol,Balilihan,Datag Sur,498
Bohol,Balilihan,Del Carmen Este (Pob.),669
Bohol,Balilihan,Del Carmen Norte (Pob.),746
Bohol,Balilihan,Del Carmen Weste (Pob.),827
Bohol,Balilihan,Del Carmen Sur (Pob.),615
Bohol,Balilihan,Del Rosario,230
Bohol,Balilihan,Dorol,746
Bohol,Balilihan,Haguilanan Grande,686
Bohol,Balilihan,Hanopol Este,345
Bohol,Balilihan,Hanopol Norte,384
Bohol,Balilihan,Hanopol Weste,245
Bohol,Balilihan,Magsija,611
Bohol,Balilihan,Maslog,524
Bohol,Balilihan,Sagasa,613
Bohol,Balilihan,Sal-Ing,672
Bohol,Balilihan,San Isidro,455
Bohol,Balilihan,San Roque,546
Bohol,Balilihan,Santo Niño,532
Bohol,Balilihan,Tagustusan,713
Bohol,Batuan,Aloja,424
Bohol,Batuan,Cabacnitan,701
Bohol,Batuan,Cambacay,673
Bohol,Batuan,Cantigdas,786
Bohol,Batuan,Garcia,476
Bohol,Batuan,Janlud,780
Bohol,Batuan,Poblacion Norte,1988
Bohol,Batuan,Poblacion Sur,1313
Bohol,Batuan,Poblacion Vieja (Longsudaan),899
Bohol,Batuan,Quezon,609
Bohol,Batuan,Quirino,480
Bohol,Batuan,Rizal,1295
Bohol,Batuan,Rosariohan,929
Bohol,Batuan,Behind The Clouds (San Jose),234
Bohol,Batuan,Santa Cruz,1180
Bohol,Bilar,Bonifacio,260
Bohol,Bilar,Bugang Norte,632
Bohol,Bilar,Bugang Sur,918
Bohol,Bilar,Cabacnitan (Magsaysay),775
Bohol,Bilar,Cambigsi,618
Bohol,Bilar,Campagao,1339
Bohol,Bilar,Cansumbol,1189
Bohol,Bilar,Dagohoy,764
Bohol,Bilar,Owac,973
Bohol,Bilar,Poblacion,1588
Bohol,Bilar,Quezon,618
Bohol,Bilar,Riverside,1012
Bohol,Bilar,Rizal,425
Bohol,Bilar,Roxas,1159
Bohol,Bilar,Subayon,1303
Bohol,Bilar,Villa Aurora,737
Bohol,Bilar,Villa Suerte,232
Bohol,Bilar,Yanaya,1288
Bohol,Bilar,Zamora,1760
Bohol,Buenavista,Anonang,280
Bohol,Buenavista,Asinan,733
Bohol,Buenavista,Bago,557
Bohol,Buenavista,Baluarte,376
Bohol,Buenavista,Bantuan,632
Bohol,Buenavista,Bato,664
Bohol,Buenavista,Bonotbonot,779
Bohol,Buenavista,Bugaong,449
Bohol,Buenavista,Cambuhat,1125
Bohol,Buenavista,Cambus-Oc,718
Bohol,Buenavista,Cangawa,1160
Bohol,Buenavista,Cantomugcad,293
Bohol,Buenavista,Cantores,624
Bohol,Buenavista,Cantuba,993
Bohol,Buenavista,Catigbian,688
Bohol,Buenavista,Cawag,623
Bohol,Buenavista,Cruz,893
Bohol,Buenavista,Dait,981
Bohol,Buenavista,Eastern Cabul-An,2100
Bohol,Buenavista,Hunan,816
Bohol,Buenavista,Lapacan Norte,388
Bohol,Buenavista,Lapacan Sur,530
Bohol,Buenavista,Lubang,1044
Bohol,Buenavista,Lusong (Plateau),794
Bohol,Buenavista,Magkaya,701
Bohol,Buenavista,Merryland,262
Bohol,Buenavista,Nueva Granada,694
Bohol,Buenavista,Nueva Montana,653
Bohol,Buenavista,Overland,894
Bohol,Buenavista,Panghagban,1077
Bohol,Buenavista,Poblacion,923
Bohol,Buenavista,Puting Bato,540
Bohol,Buenavista,Rufo Hill,786
Bohol,Buenavista,Sweetland,725
Bohol,Buenavista,Western Cabul-An,1766
Bohol,Calape,Abucayan Norte,1402
Bohol,Calape,Abucayan Sur,912
Bohol,Calape,Banlasan,736
Bohol,Calape,Bentig,1949
Bohol,Calape,Binogawan,428
Bohol,Calape,Bonbon,1296
Bohol,Calape,Cabayugan,920
Bohol,Calape,Cabudburan,507
Bohol,Calape,Calunasan,718
Bohol,Calape,Camias,468
Bohol,Calape,Canguha,300
Bohol,Calape,Catmonan,1354
Bohol,Calape,Desamparados (Pob.),786
Bohol,Calape,Kahayag,530
Bohol,Calape,Kinabag-An,639
Bohol,Calape,Labuon,542
Bohol,Calape,Lawis,635
Bohol,Calape,Liboron,1453
Bohol,Calape,Lo-Oc,458
Bohol,Calape,Lomboy,488
Bohol,Calape,Lucob,1431
Bohol,Calape,Madangog,724
Bohol,Calape,Magtongtong,639
Bohol,Calape,Mandaug,1358
Bohol,Calape,Mantatao,849
Bohol,Calape,Sampoangon,407
Bohol,Calape,San Isidro,2195
Bohol,Calape,Santa Cruz (Pob.),2590
Bohol,Calape,Sojoton,491
Bohol,Calape,Talisay,470
Bohol,Calape,Tinibgan,685
Bohol,Calape,Tultugan,900
Bohol,Calape,Ulbujan,1603
Bohol,Candijay,Abihilan,1603
Bohol,Candijay,Anoling,1113
Bohol,Candijay,Boyo-An,1610
Bohol,Candijay,Cadapdapan,1273
Bohol,Candijay,Cambane,416
Bohol,Candijay,Can-Olin,2155
Bohol,Candijay,Canawa,1370
Bohol,Candijay,Cogtong,2605
Bohol,Candijay,La Union,1449
Bohol,Candijay,Luan,731
Bohol,Candijay,Lungsoda-An,1499
Bohol,Candijay,Mahangin,891
Bohol,Candijay,Pagahat,430
Bohol,Candijay,Panadtaran,940
Bohol,Candijay,Panas,1675
Bohol,Candijay,Poblacion,3421
Bohol,Candijay,San Isidro,1124
Bohol,Candijay,Tambongan,1542
Bohol,Candijay,Tawid,1090
Bohol,Candijay,Tugas,1650
Bohol,Candijay,Tubod (Tres Rosas),888
Bohol,Carmen,Alegria,1253
Bohol,Carmen,Bicao,2546
Bohol,Carmen,Buenavista,2605
Bohol,Carmen,Buenos Aires,1407
Bohol,Carmen,Calatrava,1974
Bohol,Carmen,El Progreso,890
Bohol,Carmen,El Salvador,566
Bohol,Carmen,Guadalupe,2080
Bohol,Carmen,Katipunan,3027
Bohol,Carmen,La Libertad,804
Bohol,Carmen,La Paz,1480
Bohol,Carmen,La Salvacion,1053
Bohol,Carmen,La Victoria,1202
Bohol,Carmen,Matin-Ao,882
Bohol,Carmen,Montehermoso,874
Bohol,Carmen,Montesuerte,2670
Bohol,Carmen,Montesunting,915
Bohol,Carmen,Montevideo,1295
Bohol,Carmen,Nueva Fuerza,2433
Bohol,Carmen,Nueva Vida Este,884
Bohol,Carmen,Nueva Vida Sur,909
Bohol,Carmen,Nueva Vida Norte,967
Bohol,Carmen,Poblacion Norte,3224
Bohol,Carmen,Poblacion Sur,3279
Bohol,Carmen,Tambo-An,1301
Bohol,Carmen,Vallehermoso,1761
Bohol,Carmen,Villaflor,904
Bohol,Carmen,Villafuerte,1231
Bohol,Carmen,Villarcayo,1890
Bohol,Catigbian,Alegria,1248
Bohol,Catigbian,Ambuan,1150
Bohol,Catigbian,Baang,1442
Bohol,Catigbian,Bagtic,1055
Bohol,Catigbian,Bongbong,565
Bohol,Catigbian,Cambailan,759
Bohol,Catigbian,Candumayao,1600
Bohol,Catigbian,Kang-Iras,724
Bohol,Catigbian,Causwagan Norte,1763
Bohol,Catigbian,Hagbuaya,906
Bohol,Catigbian,Haguilanan,1094
Bohol,Catigbian,Libertad Sur,326
Bohol,Catigbian,Liboron,954
Bohol,Catigbian,Mahayag Norte,551
Bohol,Catigbian,Mahayag Sur,277
Bohol,Catigbian,Maitum,896
Bohol,Catigbian,Mantasida,1001
Bohol,Catigbian,Poblacion,1848
Bohol,Catigbian,Rizal,700
Bohol,Catigbian,Sinakayanan,913
Bohol,Catigbian,Triple Union,1149
Bohol,Catigbian,Poblacion Weste,1754
Bohol,Clarin,Bacani,1185
Bohol,Clarin,Bogtongbod,1428
Bohol,Clarin,Bonbon,1427
Bohol,Clarin,Bontud,497
Bohol,Clarin,Buacao,644
Bohol,Clarin,Buangan,824
Bohol,Clarin,Cabog,839
Bohol,Clarin,Caboy,569
Bohol,Clarin,Caluwasan,255
Bohol,Clarin,Candajec,1061
Bohol,Clarin,Cantoyoc,346
Bohol,Clarin,Comaang,498
Bohol,Clarin,Danahao,693
Bohol,Clarin,Katipunan,301
Bohol,Clarin,Lajog,1262
Bohol,Clarin,Mataub,632
Bohol,Clarin,Nahawan,2202
Bohol,Clarin,Poblacion Centro,1285
Bohol,Clarin,Poblacion Norte,831
Bohol,Clarin,Poblacion Sur,1246
Bohol,Clarin,Tangaran,776
Bohol,Clarin,Tontunan,593
Bohol,Clarin,Tubod,484
Bohol,Clarin,Villaflor,423
Bohol,Corella,Anislag,1434
Bohol,Corella,Canangca-An,952
Bohol,Corella,Canapnapan,902
Bohol,Corella,Cancatac,943
Bohol,Corella,Pandol,713
Bohol,Corella,Poblacion,1260
Bohol,Corella,Sambog,1498
Bohol,Corella,Tanday,777
Bohol,Cortes,De La Paz,2824
Bohol,Cortes,Fatima,1105
Bohol,Cortes,Loreto,1504
Bohol,Cortes,Lourdes,1808
Bohol,Cortes,Malayo Norte,1418
Bohol,Cortes,Malayo Sur,658
Bohol,Cortes,Monserrat,471
Bohol,Cortes,New Lourdes,977
Bohol,Cortes,Patrocinio,741
Bohol,Cortes,Poblacion,1367
Bohol,Cortes,Rosario,734
Bohol,Cortes,Salvador,1208
Bohol,Cortes,San Roque,1091
Bohol,Cortes,Upper De La Paz,1048
Bohol,Dagohoy,Babag,1278
Bohol,Dagohoy,Can-Oling,985
Bohol,Dagohoy,Candelaria,1057
Bohol,Dagohoy,Estaca,537
Bohol,Dagohoy,Cagawasan,948
Bohol,Dagohoy,Cagawitan,665
Bohol,Dagohoy,Caluasan,1892
Bohol,Dagohoy,La Esperanza,997
Bohol,Dagohoy,Mahayag,987
Bohol,Dagohoy,Malitbog,1633
Bohol,Dagohoy,Poblacion,2692
Bohol,Dagohoy,San Miguel,2754
Bohol,Dagohoy,San Vicente,1386
Bohol,Dagohoy,Santa Cruz,891
Bohol,Dagohoy,Villa Aurora,456
Bohol,Danao,Cabatuan,1428
Bohol,Danao,Cantubod,1061
Bohol,Danao,Carbon,384
Bohol,Danao,Concepcion,1566
Bohol,Danao,Dagohoy,659
Bohol,Danao,Hibale,843
Bohol,Danao,Magtangtang,1256
Bohol,Danao,Nahud,966
Bohol,Danao,Poblacion,3434
Bohol,Danao,Remedios,1288
Bohol,Danao,San Carlos,1170
Bohol,Danao,San Miguel,559
Bohol,Danao,Santa Fe,567
Bohol,Danao,Santo Niño,719
Bohol,Danao,Tabok,946
Bohol,Danao,Taming,932
Bohol,Danao,Villa Anunciado,112
Bohol,Dauis,Biking,3428
Bohol,Dauis,Bingag,4436
Bohol,Dauis,San Isidro (Canlongon),1330
Bohol,Dauis,Catarman,4749
Bohol,Dauis,Dao,1514
Bohol,Dauis,Mayacabac,3934
Bohol,Dauis,Poblacion,3074
Bohol,Dauis,Songculan,4375
Bohol,Dauis,Tabalong,5375
Bohol,Dauis,Tinago,2753
Bohol,Dauis,Totolan,7031
Bohol,Dauis,Mariveles,3664
Bohol,Dimiao,Abihid,343
Bohol,Dimiao,Alemania,167
Bohol,Dimiao,Baguhan,334
Bohol,Dimiao,Bakilid,164
Bohol,Dimiao,Balbalan,278
Bohol,Dimiao,Banban,520
Bohol,Dimiao,Bauhugan,316
Bohol,Dimiao,Bilisan,164
Bohol,Dimiao,Cabagakian,545
Bohol,Dimiao,Cabanbanan,352
Bohol,Dimiao,Cadap-Agan,469
Bohol,Dimiao,Cambacol,256
Bohol,Dimiao,Cambayaon,415
Bohol,Dimiao,Canhayupon,661
Bohol,Dimiao,Canlambong,477
Bohol,Dimiao,Casingan,199
Bohol,Dimiao,Catugasan,267
Bohol,Dimiao,Datag,241
Bohol,Dimiao,Guindaguitan,437
Bohol,Dimiao,Guingoyuran,514
Bohol,Dimiao,Ile,254
Bohol,Dimiao,Lapsaon,424
Bohol,Dimiao,Limokon Ilaod,526
Bohol,Dimiao,Limokon Ilaya,654
Bohol,Dimiao,Luyo,836
Bohol,Dimiao,Malijao,295
Bohol,Dimiao,Oac,732
Bohol,Dimiao,Pagsa,332
Bohol,Dimiao,Pangihawan,187
Bohol,Dimiao,Sawang,514
Bohol,Dimiao,Puangyuta,312
Bohol,Dimiao,Tangohay,671
Bohol,Dimiao,Taongon Cabatuan,533
Bohol,Dimiao,Tawid Bitaog,292
Bohol,Dimiao,Taongon Can-Andam,683
Bohol,Duero,Alejawan,773
Bohol,Duero,Angilan,514
Bohol,Duero,Anibongan,479
Bohol,Duero,Bangwalog,1358
Bohol,Duero,Cansuhay,789
Bohol,Duero,Danao,646
Bohol,Duero,Duay,482
Bohol,Duero,Guinsularan,1689
Bohol,Duero,Itum,1135
Bohol,Duero,Langkis,980
Bohol,Duero,Lobogon,1338
Bohol,Duero,Madua Norte,515
Bohol,Duero,Madua Sur,731
Bohol,Duero,Mambool,607
Bohol,Duero,Mawi,523
Bohol,Duero,Payao,639
Bohol,Duero,San Antonio (Pob.),1181
Bohol,Duero,San Isidro,816
Bohol,Duero,San Pedro,1467
Bohol,Duero,Imelda,603
Bohol,Duero,Taytay,611
Bohol,Garcia Hernandez,Abijilan,1411
Bohol,Garcia Hernandez,Antipolo,613
Bohol,Garcia Hernandez,Basiao,532
Bohol,Garcia Hernandez,Cagwang,351
Bohol,Garcia Hernandez,Calma,759
Bohol,Garcia Hernandez,Cambuyo,638
Bohol,Garcia Hernandez,Canayaon East,925
Bohol,Garcia Hernandez,Canayaon West,965
Bohol,Garcia Hernandez,Candanas,765
Bohol,Garcia Hernandez,Candulao,459
Bohol,Garcia Hernandez,Catmon,277
Bohol,Garcia Hernandez,Cayam,1410
Bohol,Garcia Hernandez,Cupa,218
Bohol,Garcia Hernandez,Datag,1268
Bohol,Garcia Hernandez,Estaca,203
Bohol,Garcia Hernandez,Libertad,436
Bohol,Garcia Hernandez,Lungsodaan East,1114
Bohol,Garcia Hernandez,Lungsodaan West,1105
Bohol,Garcia Hernandez,Malinao,1338
Bohol,Garcia Hernandez,Manaba,1723
Bohol,Garcia Hernandez,Pasong,1101
Bohol,Garcia Hernandez,Poblacion East,1370
Bohol,Garcia Hernandez,Poblacion West,906
Bohol,Garcia Hernandez,Sacaon,629
Bohol,Garcia Hernandez,Sampong,243
Bohol,Garcia Hernandez,Tabuan,1318
Bohol,Garcia Hernandez,Togbongon,324
Bohol,Garcia Hernandez,Ulbujan East,690
Bohol,Garcia Hernandez,Ulbujan West,831
Bohol,Garcia Hernandez,Victoria,272
Bohol,Guindulman,Basdio,1887
Bohol,Guindulman,Bato,1262
Bohol,Guindulman,Bayong,1300
Bohol,Guindulman,Biabas,1314
Bohol,Guindulman,Bulawan,1008
Bohol,Guindulman,Cabantian,1549
Bohol,Guindulman,Canhaway,3071
Bohol,Guindulman,Cansiwang,851
Bohol,Guindulman,Casbu,960
Bohol,Guindulman,Catungawan Sur,2095
Bohol,Guindulman,Catungawan Norte,977
Bohol,Guindulman,Guinacot,1828
Bohol,Guindulman,Guio-Ang,2858
Bohol,Guindulman,Lombog,1956
Bohol,Guindulman,Mayuga,2448
Bohol,Guindulman,Sawang (Pob.),1837
Bohol,Guindulman,Tabajan (Pob.),2530
Bohol,Guindulman,Tabunok,711
Bohol,Guindulman,Trinidad,1966
Bohol,Inabanga,Anonang,748
Bohol,Inabanga,Bahan,651
Bohol,Inabanga,Badiang,1085
Bohol,Inabanga,Baguhan,501
Bohol,Inabanga,Banahao,760
Bohol,Inabanga,Baogo,1226
Bohol,Inabanga,Bugang,810
Bohol,Inabanga,Cagawasan,1452
Bohol,Inabanga,Cagayan,429
Bohol,Inabanga,Cambitoon,1132
Bohol,Inabanga,Canlinte,276
Bohol,Inabanga,Cawayan,969
Bohol,Inabanga,Cogon,820
Bohol,Inabanga,Cuaming,2951
Bohol,Inabanga,Dagnawan,630
Bohol,Inabanga,Dagohoy,1540
Bohol,Inabanga,Dait Sur,778
Bohol,Inabanga,Datag,661
Bohol,Inabanga,Fatima,861
Bohol,Inabanga,Hambongan,666
Bohol,Inabanga,Ilaud (Pob.),861
Bohol,Inabanga,Ilaya,414
Bohol,Inabanga,Ilihan,414
Bohol,Inabanga,Lapacan Norte,396
Bohol,Inabanga,Lapacan Sur,1187
Bohol,Inabanga,Lawis,1297
Bohol,Inabanga,Liloan Norte,1492
Bohol,Inabanga,Liloan Sur,1165
Bohol,Inabanga,Lomboy,591
Bohol,Inabanga,Lonoy Cainsican,696
Bohol,Inabanga,Lonoy Roma,581
Bohol,Inabanga,Lutao,1199
Bohol,Inabanga,Luyo,822
Bohol,Inabanga,Mabuhay,449
Bohol,Inabanga,Maria Rosario,764
Bohol,Inabanga,Nabuad,1998
Bohol,Inabanga,Napo,728
Bohol,Inabanga,Ondol,1107
Bohol,Inabanga,Poblacion,966
Bohol,Inabanga,Riverside,0
Bohol,Inabanga,Saa,619
Bohol,Inabanga,San Isidro,844
Bohol,Inabanga,San Jose,2116
Bohol,Inabanga,Santo Niño,686
Bohol,Inabanga,Santo Rosario,1117
Bohol,Inabanga,Sua,709
Bohol,Inabanga,Tambook,464
Bohol,Inabanga,Tungod,1184
Bohol,Inabanga,U-Og,957
Bohol,Inabanga,Ubujan,1111
Bohol,Jagna,Alejawan,817
Bohol,Jagna,Balili,1233
Bohol,Jagna,Boctol,1103
Bohol,Jagna,Buyog,344
Bohol,Jagna,Bunga Ilaya,994
Bohol,Jagna,Bunga Mar,1459
Bohol,Jagna,Cabunga-An,1344
Bohol,Jagna,Calabacita,1419
Bohol,Jagna,Cambugason,1071
Bohol,Jagna,Can-Ipol,505
Bohol,Jagna,Canjulao,2870
Bohol,Jagna,Cantagay,915
Bohol,Jagna,Cantuyoc,830
Bohol,Jagna,Can-Uba,378
Bohol,Jagna,Can-Upao,2067
Bohol,Jagna,Faraon,581
Bohol,Jagna,Ipil,321
Bohol,Jagna,Kinagbaan,466
Bohol,Jagna,Laca,257
Bohol,Jagna,Larapan,778
Bohol,Jagna,Lonoy,1286
Bohol,Jagna,Looc,740
Bohol,Jagna,Malbog,1078
Bohol,Jagna,Mayana,2235
Bohol,Jagna,Naatang,583
Bohol,Jagna,Nausok,349
Bohol,Jagna,Odiong,979
Bohol,Jagna,Pagina,1297
Bohol,Jagna,Pangdan,1177
Bohol,Jagna,Poblacion (Pondol),885
Bohol,Jagna,Tejero,1440
Bohol,Jagna,Tubod Mar,538
Bohol,Jagna,Tubod Monte,1553
Bohol,Jetafe,Alumar,1164
Bohol,Jetafe,Banacon,1298
Bohol,Jetafe,Buyog,906
Bohol,Jetafe,Cabasakan,1179
Bohol,Jetafe,Campao Occidental,484
Bohol,Jetafe,Campao Oriental,1034
Bohol,Jetafe,Cangmundo,972
Bohol,Jetafe,Carlos P. Garcia,994
Bohol,Jetafe,Corte Baud,868
Bohol,Jetafe,Handumon,1172
Bohol,Jetafe,Jagoliao,1353
Bohol,Jetafe,Jandayan Norte,963
Bohol,Jetafe,Jandayan Sur,1538
Bohol,Jetafe,Mahanay (Mahanay Island),538
Bohol,Jetafe,Nasingin,2045
Bohol,Jetafe,Pandanon,2228
Bohol,Jetafe,Poblacion,2695
Bohol,Jetafe,Saguise,1652
Bohol,Jetafe,Salog,1195
Bohol,Jetafe,San Jose,1729
Bohol,Jetafe,Santo Niño,768
Bohol,Jetafe,Taytay,1536
Bohol,Jetafe,Tugas,886
Bohol,Jetafe,Tulang,1758
Bohol,Lila,Banban,967
Bohol,Lila,Bonkokan Ilaya,660
Bohol,Lila,Bonkokan Ubos,788
Bohol,Lila,Calvario,959
Bohol,Lila,Candulang,384
Bohol,Lila,Catugasan,408
Bohol,Lila,Cayupo,223
Bohol,Lila,Cogon,480
Bohol,Lila,Jambawan,605
Bohol,Lila,La Fortuna,700
Bohol,Lila,Lomanoy,591
Bohol,Lila,Macalingan,568
Bohol,Lila,Malinao East,842
Bohol,Lila,Malinao West,230
Bohol,Lila,Nagsulay,1070
Bohol,Lila,Poblacion,1195
Bohol,Lila,Taug,642
Bohol,Lila,Tiguis,945
Bohol,Loay,Agape,641
Bohol,Loay,Alegria Norte,300
Bohol,Loay,Alegria Sur,997
Bohol,Loay,Bonbon,282
Bohol,Loay,Botoc Occidental,619
Bohol,Loay,Botoc Oriental,644
Bohol,Loay,Calvario,828
Bohol,Loay,Concepcion,691
Bohol,Loay,Hinawanan,414
Bohol,Loay,Las Salinas Norte,272
Bohol,Loay,Las Salinas Sur,774
Bohol,Loay,Palo,397
Bohol,Loay,Poblacion Ibabao,1231
Bohol,Loay,Poblacion Ubos,700
Bohol,Loay,Sagnap,506
Bohol,Loay,Tambangan,778
Bohol,Loay,Tangcasan Norte,729
Bohol,Loay,Tangcasan Sur,846
Bohol,Loay,Tayong Occidental,511
Bohol,Loay,Tayong Oriental,963
Bohol,Loay,Tocdog Dacu,677
Bohol,Loay,Tocdog Ilaya,415
Bohol,Loay,Villalimpia,1697
Bohol,Loay,Yanangan,779
Bohol,Loboc,Agape,579
Bohol,Loboc,Alegria,586
Bohol,Loboc,Bagumbayan,610
Bohol,Loboc,Bahian,503
Bohol,Loboc,Bonbon Lower,235
Bohol,Loboc,Bonbon Upper,631
Bohol,Loboc,Buenavista,334
Bohol,Loboc,Bugho,565
Bohol,Loboc,Cabadiangan,260
Bohol,Loboc,Calunasan Norte,674
Bohol,Loboc,Calunasan Sur,392
Bohol,Loboc,Camayaan,1011
Bohol,Loboc,Cambance,307
Bohol,Loboc,Candabong,728
Bohol,Loboc,Candasag,211
Bohol,Loboc,Canlasid,295
Bohol,Loboc,Gon-Ob,271
Bohol,Loboc,Gotozon,870
Bohol,Loboc,Jimilian,1170
Bohol,Loboc,Oy,1302
Bohol,Loboc,Poblacion Sawang,598
Bohol,Loboc,Poblacion Ondol,796
Bohol,Loboc,Quinoguitan,502
Bohol,Loboc,Taytay,245
Bohol,Loboc,Tigbao,826
Bohol,Loboc,Ugpong,335
Bohol,Loboc,Valladolid,445
Bohol,Loboc,Villaflor,712
Bohol,Loon,Agsoso,298
Bohol,Loon,Badbad Occidental,347
Bohol,Loon,Badbad Oriental,471
Bohol,Loon,Bagacay Katipunan,179
Bohol,Loon,Bagacay Kawayan,373
Bohol,Loon,Bagacay Saong,163
Bohol,Loon,Bahi,446
Bohol,Loon,Basac,1490
Bohol,Loon,Basdacu,912
Bohol,Loon,Basdio,541
Bohol,Loon,Biasong,323
Bohol,Loon,Bongco,415
Bohol,Loon,Bugho,243
Bohol,Loon,Cabacongan,977
Bohol,Loon,Cabadug,276
Bohol,Loon,Cabug,213
Bohol,Loon,Calayugan Norte,704
Bohol,Loon,Calayugan Sur,503
Bohol,Loon,Canmaag,405
Bohol,Loon,Cambaquiz,828
Bohol,Loon,Campatud,415
Bohol,Loon,Candaigan,425
Bohol,Loon,Canhangdon Occidental,836
Bohol,Loon,Canhangdon Oriental,550
Bohol,Loon,Canigaan,770
Bohol,Loon,Canmanoc,289
Bohol,Loon,Cansuagwit,356
Bohol,Loon,Cansubayon,474
Bohol,Loon,Catagbacan Handig,1063
Bohol,Loon,Catagbacan Norte,1267
Bohol,Loon,Catagbacan Sur,1070
Bohol,Loon,Cantam-Is Bago,236
Bohol,Loon,Cantaongon,1010
Bohol,Loon,Cantumocad,848
Bohol,Loon,Cantam-Is Baslay,371
Bohol,Loon,Cogon Norte (Pob.),2020
Bohol,Loon,Cogon Sur,430
Bohol,Loon,Cuasi,1150
Bohol,Loon,Genomoan,312
Bohol,Loon,Lintuan,941
Bohol,Loon,Looc,839
Bohol,Loon,Mocpoc Norte,743
Bohol,Loon,Mocpoc Sur,565
Bohol,Loon,Nagtuang,578
Bohol,Loon,Napo (Pob.),1394
Bohol,Loon,Nueva Vida,294
Bohol,Loon,Panangquilon,453
Bohol,Loon,Pantudlan,841
Bohol,Loon,Pig-Ot,694
Bohol,Loon,Moto Norte (Pob.),1285
Bohol,Loon,Moto Sur (Pob.),1283
Bohol,Loon,Pondol,1593
Bohol,Loon,Quinobcoban,176
Bohol,Loon,Sondol,692
Bohol,Loon,Song-On,686
Bohol,Loon,Talisay,1178
Bohol,Loon,Tan-Awan,119
Bohol,Loon,Tangnan,857
Bohol,Loon,Taytay,323
Bohol,Loon,Ticugan,381
Bohol,Loon,Tiwi,144
Bohol,Loon,Tontonan,696
Bohol,Loon,Tubodacu,415
Bohol,Loon,Tubodio,241
Bohol,Loon,Tubuan,317
Bohol,Loon,Ubayon,707
Bohol,Loon,Ubojan,600
Bohol,Mabini,Abaca,2413
Bohol,Mabini,Abad Santos,567
Bohol,Mabini,Aguipo,1231
